ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Lincoln Boyhood,LIBO4,1,May 20 2011,FRAM2,Oleaceae,white ash,Fraxinus americana,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO4,1,May 20 2011,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO4,1,May 20 2011,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO4,1,May 20 2011,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,10
Lincoln Boyhood,LIBO4,1,May 20 2011,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO40,1,Jun  9 2007,CAGL8,Juglandaceae,pignut hickory,Carya glabra,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO40,1,Jun  9 2007,CECA4,Fabaceae,eastern redbud,Cercis canadensis,> 38.0 cm,1
Lincoln Boyhood,LIBO40,1,Jun  9 2007,JUNI,Juglandaceae,black walnut,Juglans nigra,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,Jun  9 2007,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO40,1,Jun  9 2007,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO40,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,< 1.0 cm,10
Lincoln Boyhood,LIBO40,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,1.1 - 2.5 cm,3
Lincoln Boyhood,LIBO40,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO40,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,1.1 - 2.5 cm,3
Lincoln Boyhood,LIBO40,1,May 16 2015,CAOV2,Juglandaceae,shagbark hickory,Carya ovata,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,CECA4,Fabaceae,eastern redbud,Cercis canadensis,< 1.0 cm,2
Lincoln Boyhood,LIBO40,1,May 16 2015,CECA4,Fabaceae,eastern redbud,Cercis canadensis,1.1 - 2.5 cm,5
Lincoln Boyhood,LIBO40,1,May 16 2015,CECA4,Fabaceae,eastern redbud,Cercis canadensis,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO40,1,May 16 2015,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,< 1.0 cm,9
Lincoln Boyhood,LIBO40,1,May 16 2015,COFL,Cornaceae,flowering dogwood,Cornus florida,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,COFL,Cornaceae,flowering dogwood,Cornus florida,2.6 - 8.0 cm,4
Lincoln Boyhood,LIBO40,1,May 16 2015,CRATA,Rosaceae,hawthorn,Crataegus spp,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,8
Lincoln Boyhood,LIBO40,1,May 16 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO40,1,May 16 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,LIBE3,Lauraceae,northern spicebush,Lindera benzoin,< 1.0 cm,5
Lincoln Boyhood,LIBO40,1,May 16 2015,LIBE3,Lauraceae,northern spicebush,Lindera benzoin,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,> 38.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,LIVU,Oleaceae,European privet,Ligustrum vulgare,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,May 16 2015,SNAG,Snag,snag,Snag,< 1.0 cm,22
Lincoln Boyhood,LIBO40,1,May 16 2015,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,3
Lincoln Boyhood,LIBO40,1,May 17 2019,ACER,Aceraceae,maple spp,Acer spp,< 1.0 cm,2
Lincoln Boyhood,LIBO40,1,May 17 2019,ACER,Aceraceae,maple spp,Acer spp,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO40,1,May 17 2019,CERCI,Fabaceae,redbuds,Cercis,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO40,1,May 17 2019,CERCI,Fabaceae,redbuds,Cercis,2.6 - 8.0 cm,5
Lincoln Boyhood,LIBO40,1,May 17 2019,CERCI,Fabaceae,redbuds,Cercis,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO40,1,May 17 2019,CORYL,Betulaceae,hazelnuts,Corylus,< 1.0 cm,3
Lincoln Boyhood,LIBO40,1,May 17 2019,CORYL,Betulaceae,hazelnuts,Corylus,1.1 - 2.5 cm,3
Lincoln Boyhood,LIBO40,1,May 17 2019,FRAXI,Oleaceae,ash,Fraxinus spp,< 1.0 cm,6
Lincoln Boyhood,LIBO40,1,May 17 2019,FRAXI,Oleaceae,ash,Fraxinus spp,1.1 - 2.5 cm,3
Lincoln Boyhood,LIBO40,1,May 17 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO40,1,May 17 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO40,1,May 17 2019,MORUS,Moraceae,mulberry,Morus spp,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO40,1,May 17 2019,SNAG,Snag,snag,Snag,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,May 17 2019,ULMUS,Ulmaceae,elm,Ulmus spp,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,ACRU,Aceraceae,red maple,Acer rubrum,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,CECA4,Fabaceae,eastern redbud,Cercis canadensis,< 1.0 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,CECA4,Fabaceae,eastern redbud,Cercis canadensis,1.1 - 2.5 cm,9
Lincoln Boyhood,LIBO40,1,May 21 2011,CECA4,Fabaceae,eastern redbud,Cercis canadensis,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,COFL,Cornaceae,flowering dogwood,Cornus florida,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,19
Lincoln Boyhood,LIBO40,1,May 21 2011,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,4
Lincoln Boyhood,LIBO40,1,May 21 2011,LIBE3,Lauraceae,northern spicebush,Lindera benzoin,< 1.0 cm,5
Lincoln Boyhood,LIBO40,1,May 21 2011,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,> 38.0 cm,2
Lincoln Boyhood,LIBO40,1,May 21 2011,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,> 38.0 cm,1
Lincoln Boyhood,LIBO40,1,May 21 2011,LIVU,Oleaceae,European privet,Ligustrum vulgare,< 1.0 cm,6
Lincoln Boyhood,LIBO40,1,May 21 2011,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO40,1,May 21 2011,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO41,1,Jun 10 2007,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO41,1,Jun 10 2007,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,2.6 - 8.0 cm,6
Lincoln Boyhood,LIBO41,1,Jun 10 2007,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,8.1 - 15.0 cm,4
Lincoln Boyhood,LIBO41,1,Jun 10 2007,NYSY,Cornaceae,blackgum,Nyssa sylvatica,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO41,1,Jun 10 2007,NYSY,Cornaceae,blackgum,Nyssa sylvatica,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,< 1.0 cm,2
Lincoln Boyhood,LIBO41,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,< 1.0 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,23.1 - 38.0 cm,3
Lincoln Boyhood,LIBO41,1,May 16 2015,PLOC,Platanaceae,American sycamore,Platanus occidentalis,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO41,1,May 16 2015,PLOC,Platanaceae,American sycamore,Platanus occidentalis,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,QUIM,Fagaceae,shingle oak,Quercus imbricaria,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,ROPS,Fabaceae,black locust,Robinia pseudoacacia,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO41,1,May 16 2015,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO41,1,May 16 2015,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,4
Lincoln Boyhood,LIBO41,1,May 17 2019,ACER,Aceraceae,maple spp,Acer spp,< 1.0 cm,9
Lincoln Boyhood,LIBO41,1,May 17 2019,ACER,Aceraceae,maple spp,Acer spp,1.1 - 2.5 cm,5
Lincoln Boyhood,LIBO41,1,May 17 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,< 1.0 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO41,1,May 17 2019,PLATA,Platanaceae,sycamores,Platanus,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,QUERC,Fagaceae,oak,Quercus spp,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO41,1,May 17 2019,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO41,1,May 20 2011,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO41,1,May 20 2011,ROPS,Fabaceae,black locust,Robinia pseudoacacia,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO41,1,May 20 2011,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO41,1,May 20 2011,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,3
Lincoln Boyhood,LIBO5,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,2.6 - 8.0 cm,4
Lincoln Boyhood,LIBO5,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO5,1,Jun  9 2007,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO5,1,Jun  9 2007,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO5,1,Jun  9 2007,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO5,1,May 15 2015,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO5,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,4
Lincoln Boyhood,LIBO5,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,8
Lincoln Boyhood,LIBO5,1,May 15 2015,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO5,1,May 18 2019,CARYA,Juglandaceae,hickory,Carya spp,< 1.0 cm,1
Lincoln Boyhood,LIBO5,1,May 18 2019,FRAXI,Oleaceae,ash,Fraxinus spp,< 1.0 cm,10
Lincoln Boyhood,LIBO5,1,May 18 2019,FRAXI,Oleaceae,ash,Fraxinus spp,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO5,1,May 18 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,2.6 - 8.0 cm,4
Lincoln Boyhood,LIBO5,1,May 18 2019,PRUNU,Rosaceae,plum,Prunus spp,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO5,1,May 18 2019,SNAG,Snag,snag,Snag,< 1.0 cm,2
Lincoln Boyhood,LIBO5,1,May 18 2019,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO5,1,May 20 2011,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO5,1,May 20 2011,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO5,1,May 20 2011,JUNI,Juglandaceae,black walnut,Juglans nigra,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO5,1,May 20 2011,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO5,1,May 20 2011,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO5,1,May 20 2011,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO6,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO6,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO6,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO6,1,Jun  9 2007,CAOV2,Juglandaceae,shagbark hickory,Carya ovata,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO6,1,Jun  9 2007,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO6,1,May 15 2015,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO6,1,May 15 2015,ACRU,Aceraceae,red maple,Acer rubrum,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO6,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,4
Lincoln Boyhood,LIBO6,1,May 15 2015,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,< 1.0 cm,14
Lincoln Boyhood,LIBO6,1,May 15 2015,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO6,1,May 15 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,< 1.0 cm,12
Lincoln Boyhood,LIBO6,1,May 15 2015,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,1.1 - 2.5 cm,14
Lincoln Boyhood,LIBO6,1,May 15 2015,SAAL5,Lauraceae,sassafras,Sassafras albidum,< 1.0 cm,2
Lincoln Boyhood,LIBO6,1,May 15 2015,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO6,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO6,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,15.1 - 23.0 cm,2
Lincoln Boyhood,LIBO6,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO6,1,May 18 2019,CARYA,Juglandaceae,hickory,Carya spp,< 1.0 cm,2
Lincoln Boyhood,LIBO6,1,May 18 2019,FRAXI,Oleaceae,ash,Fraxinus spp,< 1.0 cm,2
Lincoln Boyhood,LIBO6,1,May 18 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,< 1.0 cm,4
Lincoln Boyhood,LIBO6,1,May 18 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO6,1,May 18 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO6,1,May 18 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,< 1.0 cm,5
Lincoln Boyhood,LIBO6,1,May 18 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,1.1 - 2.5 cm,10
Lincoln Boyhood,LIBO6,1,May 18 2019,LIRIO,Magnoliaceae,tuliptrees,Liriodendron,2.6 - 8.0 cm,2
Lincoln Boyhood,LIBO6,1,May 18 2019,SASSA,Lauraceae,sassafras,Sassafras,< 1.0 cm,1
Lincoln Boyhood,LIBO6,1,May 18 2019,SNAG,Snag,snag,Snag,< 1.0 cm,1
Lincoln Boyhood,LIBO6,1,May 18 2019,ULMUS,Ulmaceae,elm,Ulmus spp,< 1.0 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,LITU,Magnoliaceae,tuliptree,Liriodendron tulipifera,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO6,1,May 20 2011,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO7,1,Jun  9 2007,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO7,1,Jun  9 2007,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO7,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,May 15 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,1.1 - 2.5 cm,3
Lincoln Boyhood,LIBO7,1,May 15 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 15 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,May 15 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,15.1 - 23.0 cm,4
Lincoln Boyhood,LIBO7,1,May 15 2015,COFL,Cornaceae,flowering dogwood,Cornus florida,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO7,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,23.1 - 38.0 cm,2
Lincoln Boyhood,LIBO7,1,May 15 2015,MORU2,Moraceae,red mulberry,Morus rubra,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 15 2015,ULAM,Ulmaceae,American elm,Ulmus americana,< 1.0 cm,10
Lincoln Boyhood,LIBO7,1,May 15 2015,ULAM,Ulmaceae,American elm,Ulmus americana,1.1 - 2.5 cm,6
Lincoln Boyhood,LIBO7,1,May 15 2015,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,3
Lincoln Boyhood,LIBO7,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,< 1.0 cm,4
Lincoln Boyhood,LIBO7,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,1.1 - 2.5 cm,3
Lincoln Boyhood,LIBO7,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,2.6 - 8.0 cm,3
Lincoln Boyhood,LIBO7,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO7,1,May 18 2019,CORNU,Cornaceae,dogwood,Cornus spp,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 18 2019,FRAXI,Oleaceae,ash,Fraxinus spp,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 18 2019,MORUS,Moraceae,mulberry,Morus spp,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,May 18 2019,SNAG,Snag,snag,Snag,< 1.0 cm,2
Lincoln Boyhood,LIBO7,1,May 18 2019,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,3
Lincoln Boyhood,LIBO7,1,May 18 2019,ULMUS,Ulmaceae,elm,Ulmus spp,< 1.0 cm,16
Lincoln Boyhood,LIBO7,1,May 18 2019,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,13
Lincoln Boyhood,LIBO7,1,May 18 2019,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,18
Lincoln Boyhood,LIBO7,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,ACRU,Aceraceae,red maple,Acer rubrum,> 38.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,COFL,Cornaceae,flowering dogwood,Cornus florida,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,FRAM2,Oleaceae,white ash,Fraxinus americana,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,2
Lincoln Boyhood,LIBO7,1,May 20 2011,SNAG,Snag,snag,Snag,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO7,1,May 20 2011,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,ACSA2,Aceraceae,silver maple,Acer saccharinum,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,CARYA,Juglandaceae,hickory,Carya spp,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,CARYA,Juglandaceae,hickory,Carya spp,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,JUNI,Juglandaceae,black walnut,Juglans nigra,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO8,1,Jun  9 2007,SAAL5,Lauraceae,sassafras,Sassafras albidum,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO8,1,May 15 2015,ACSA3,Aceraceae,sugar maple,Acer saccharum,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO8,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,< 1.0 cm,3
Lincoln Boyhood,LIBO8,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,1.1 - 2.5 cm,2
Lincoln Boyhood,LIBO8,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,2.6 - 8.0 cm,4
Lincoln Boyhood,LIBO8,1,May 15 2015,FRAM2,Oleaceae,white ash,Fraxinus americana,8.1 - 15.0 cm,2
Lincoln Boyhood,LIBO8,1,May 15 2015,ULAM,Ulmaceae,American elm,Ulmus americana,< 1.0 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,1.1 - 2.5 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,ACER,Aceraceae,maple spp,Acer spp,2.6 - 8.0 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,FRAXI,Oleaceae,ash,Fraxinus spp,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,JUGLA,Juglandaceae,walnuts,Juglans,15.1 - 23.0 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,8.1 - 15.0 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,LIQUI,Hamamelidaceae,sweetgums,Liquidambar,23.1 - 38.0 cm,1
Lincoln Boyhood,LIBO8,1,May 18 2019,PLATA,Platanaceae,sycamores,Platanus,> 38.0 cm,1
